Date,Open,High,Low,Close,Volume,Adj Close
2013-10-14,15231.330078,15309.480469,15136.379883,15301.259766,81420000,15301.259766
2013-10-11,15126.519531,15237.299805,15100.129883,15237.110352,85730000,15237.110352
2013-10-10,14806.389648,15126.070312,14806.389648,15126.070312,106540000,15126.070312
2013-10-09,14778.19043,14852.50,14719.429688,14802.980469,103190000,14802.980469
2013-10-08,14938.040039,14938.040039,14773.469727,14776.530273,102690000,14776.530273
2013-10-07,15069.299805,15069.299805,14920.830078,14936.240234,79620000,14936.240234
2013-10-04,14994.679688,15083.990234,14972.330078,15072.580078,75100000,15072.580078
2013-10-03,15127.230469,15127.230469,14947.030273,14996.480469,91300000,14996.480469
2013-10-02,15182.650391,15182.650391,15044.709961,15133.139648,86090000,15133.139648
2013-10-01,15132.490234,15208.400391,15110.339844,15191.700195,82460000,15191.700195
2013-09-30,15249.820312,15249.820312,15086.709961,15129.669922,122330000,15129.669922
2013-09-27,15317.450195,15317.450195,15211.80957,15258.240234,95660000,15258.240234
2013-09-26,15274.419922,15387.19043,15274.419922,15328.299805,79050000,15328.299805
2013-09-25,15339.019531,15372.480469,15253.160156,15273.259766,81890000,15273.259766
2013-09-24,15402.540039,15433.75,15327.139648,15334.589844,85430000,15334.589844
2013-09-23,15452.30957,15466.950195,15368.25,15401.379883,94920000,15401.379883
2013-09-20,15635.089844,15654.769531,15448.089844,15451.089844,379650000,15451.089844
2013-09-19,15677.860352,15695.889648,15625.450195,15636.549805,116280000,15636.549805
2013-09-18,15533.030273,15709.580078,15470.160156,15676.94043,145410000,15676.94043
2013-09-17,15503.150391,15555.070312,15503.150391,15529.730469,104480000,15529.730469
2013-09-16,15381.360352,15549.870117,15381.360352,15494.780273,105740000,15494.780273
2013-09-13,15312.860352,15380.969727,15312.860352,15376.05957,90890000,15376.05957
2013-09-12,15327.139648,15345.320312,15283.259766,15300.639648,99760000,15300.639648
2013-09-11,15194.129883,15326.599609,15194.129883,15326.599609,102090000,15326.599609
2013-09-10,15067.230469,15192.129883,15067.230469,15191.05957,103200000,15191.05957
2013-09-09,14927.19043,15088.410156,14927.19043,15063.120117,90660000,15063.120117
2013-09-06,14941.549805,15009.839844,14789.400391,14922.50,108410000,14922.50
2013-09-05,14929.490234,14987.469727,14923.269531,14937.480469,101010000,14937.480469
2013-09-04,14832.419922,14956.740234,14799.089844,14930.870117,122150000,14930.870117
2013-09-03,14801.549805,14933.349609,14777.480469,14833.959961,142530000,14833.959961
2013-08-30,14844.099609,14848.240234,14762.349609,14810.30957,135850000,14810.30957
2013-08-29,14817.910156,14916.009766,14792.110352,14840.950195,93170000,14840.950195
2013-08-28,14770.990234,14867.400391,14760.410156,14824.509766,104620000,14824.509766
2013-08-27,14939.25,14939.25,14765.419922,14776.129883,118610000,14776.129883
2013-08-26,15014.580078,15049.980469,14945.240234,14946.459961,102820000,14946.459961
2013-08-23,14988.780273,15025.55957,14931.240234,15010.509766,131860000,15010.509766
2013-08-22,14908.599609,14989.120117,14899.00,14963.740234,153490000,14963.740234
2013-08-21,14993.80957,15019.700195,14880.839844,14897.549805,98340000,14897.549805
2013-08-20,15011.820312,15074.919922,14992.160156,15002.990234,102340000,15002.990234
2013-08-19,15076.790039,15106.389648,15005.419922,15010.740234,111660000,15010.740234
2013-08-16,15112.570312,15139.769531,15054.379883,15081.469727,151620000,15081.469727
2013-08-15,15332.709961,15332.709961,15094.030273,15112.19043,128340000,15112.19043
2013-08-14,15447.709961,15453.080078,15316.620117,15337.660156,91030000,15337.660156
2013-08-13,15420.679688,15504.139648,15342.339844,15451.009766,84790000,15451.009766
2013-08-12,15415.219727,15441.75,15359.929688,15419.679688,78060000,15419.679688
2013-08-09,15496.629883,15507.759766,15346.650391,15425.509766,81180000,15425.509766
2013-08-08,15477.269531,15557.120117,15418.599609,15498.320312,90990000,15498.320312
2013-08-07,15516.209961,15516.209961,15421.75,15470.669922,88430000,15470.669922
2013-08-06,15608.44043,15608.44043,15473.400391,15518.740234,87730000,15518.740234
2013-08-05,15651.980469,15655.209961,15584.830078,15612.129883,76850000,15612.129883
2013-08-02,15627.55957,15658.429688,15558.679688,15658.360352,104840000,15658.360352
2013-08-01,15503.849609,15650.69043,15503.849609,15628.019531,111040000,15628.019531
2013-07-31,15528.570312,15634.320312,15492.959961,15499.540039,145120000,15499.540039
2013-07-30,15534.490234,15593.910156,15479.129883,15520.589844,117550000,15520.589844
2013-07-29,15557.139648,15557.139648,15482.269531,15521.969727,87240000,15521.969727
2013-07-26,15547.849609,15560.969727,15405.160156,15558.830078,94880000,15558.830078
2013-07-25,15539.169922,15560.330078,15455.589844,15555.610352,103260000,15555.610352
2013-07-24,15576.69043,15602.599609,15496.839844,15542.240234,99320000,15542.240234
2013-07-23,15547.00,15604.219727,15544.05957,15567.740234,98700000,15567.740234
2013-07-22,15543.969727,15576.209961,15516.200195,15545.549805,180920000,15545.549805
2013-07-19,15524.269531,15544.549805,15491.959961,15543.740234,229260000,15543.740234
2013-07-18,15465.910156,15589.400391,15465.910156,15548.540039,136270000,15548.540039
2013-07-17,15456.919922,15502.00,15438.120117,15470.519531,126240000,15470.519531
2013-07-16,15485.030273,15498.160156,15415.709961,15451.849609,105970000,15451.849609
2013-07-15,15459.69043,15509.480469,15455.769531,15484.259766,99430000,15484.259766
2013-07-12,15460.69043,15498.389648,15410.269531,15464.299805,130140000,15464.299805
2013-07-11,15298.00,15483.549805,15298.00,15460.919922,124950000,15460.919922
2013-07-10,15298.030273,15348.950195,15258.889648,15291.660156,105050000,15291.660156
2013-07-09,15228.459961,15320.419922,15228.459961,15300.339844,109270000,15300.339844
2013-07-08,15137.219727,15262.719727,15137.219727,15224.69043,136820000,15224.69043
2013-07-05,14995.459961,15137.509766,14971.200195,15135.839844,94560000,15135.839844
2013-07-03,14923.730469,15025.900391,14858.929688,14988.370117,61000000,14988.370117
2013-07-02,14974.959961,15049.219727,14870.509766,14932.410156,116610000,14932.410156
2013-07-01,14911.599609,15083.280273,14911.599609,14974.959961,120570000,14974.959961
2013-06-28,15016.580078,15034.629883,14884.799805,14909.599609,230000000,14909.599609
2013-06-27,14921.280273,15075.009766,14921.280273,15024.490234,113650000,15024.490234
2013-06-26,14769.990234,14938.980469,14769.679688,14910.139648,133230000,14910.139648
2013-06-25,14669.69043,14812.030273,14669.69043,14760.30957,135940000,14760.30957
2013-06-24,14795.790039,14795.790039,14551.269531,14659.55957,158670000,14659.55957
2013-06-21,14760.620117,14858.55957,14688.429688,14799.400391,420080000,14799.400391
2013-06-20,15105.509766,15105.509766,14732.030273,14758.320312,172630000,14758.320312
2013-06-19,15315.469727,15322.070312,15112.110352,15112.19043,111380000,15112.19043
2013-06-18,15186.299805,15340.089844,15186.299805,15318.230469,99210000,15318.230469
2013-06-17,15078.709961,15261.709961,15078.709961,15179.849609,139250000,15179.849609
2013-06-14,15178.080078,15205.919922,15044.799805,15070.179688,107430000,15070.179688
2013-06-13,14992.540039,15202.269531,14953.450195,15176.080078,104490000,15176.080078
2013-06-12,15130.389648,15241.280273,14981.209961,14995.230469,105770000,14995.230469
2013-06-11,15231.379883,15251.070312,15086.089844,15122.019531,101610000,15122.019531
2013-06-10,15247.80957,15300.639648,15211.25,15238.589844,94250000,15238.589844
2013-06-07,15044.459961,15255.580078,15044.459961,15248.120117,137380000,15248.120117
2013-06-06,14955.450195,15040.620117,14844.219727,15040.620117,140410000,15040.620117
2013-06-05,15168.099609,15168.629883,14945.570312,14960.589844,141400000,14960.589844
2013-06-04,15255.219727,15304.980469,15100.780273,15177.540039,134280000,15177.540039
2013-06-03,15123.549805,15254.110352,15123.549805,15254.030273,147980000,15254.030273
2013-05-31,15322.219727,15392.379883,15115.570312,15115.570312,208830000,15115.570312
2013-05-30,15306.019531,15398.700195,15280.990234,15324.530273,121150000,15324.530273
2013-05-29,15399.94043,15400.25,15229.530273,15302.799805,114020000,15302.799805
2013-05-28,15307.330078,15521.490234,15307.330078,15409.389648,130680000,15409.389648
2013-05-24,15290.740234,15306.709961,15199.629883,15303.099609,105660000,15303.099609
2013-05-23,15300.570312,15348.410156,15180.230469,15294.50,148810000,15294.50
2013-05-22,15387.120117,15542.400391,15265.959961,15307.169922,171850000,15307.169922
2013-05-21,15334.969727,15434.50,15325.679688,15387.580078,122970000,15387.580078
2013-05-20,15348.330078,15391.839844,15314.150391,15335.280273,116420000,15335.280273
2013-05-17,15234.75,15357.400391,15234.75,15354.400391,175750000,15354.400391
2013-05-16,15273.919922,15302.490234,15215.820312,15233.219727,145090000,15233.219727
2013-05-15,15211.870117,15301.339844,15175.389648,15275.69043,124030000,15275.69043
2013-05-14,15091.679688,15219.549805,15089.299805,15215.25,124590000,15215.25
2013-05-13,15113.419922,15113.419922,15053.459961,15091.679688,94280000,15091.679688
2013-05-10,15082.620117,15118.490234,15038.179688,15118.490234,98980000,15118.490234
2013-05-09,15105.120117,15144.830078,15046.870117,15082.620117,97810000,15082.620117
2013-05-08,15056.200195,15106.80957,15021.870117,15105.120117,113510000,15105.120117
2013-05-07,14968.889648,15056.669922,14968.889648,15056.200195,117230000,15056.200195
2013-05-06,14973.959961,14988.870117,14941.089844,14968.889648,116160000,14968.889648
2013-05-03,14831.580078,15009.589844,14831.580078,14973.959961,119890000,14973.959961
2013-05-02,14700.950195,14834.629883,14700.950195,14831.580078,91180000,14831.580078
2013-05-01,14839.799805,14839.799805,14687.049805,14700.950195,112620000,14700.950195
2013-04-30,14818.75,14839.799805,14734.469727,14839.799805,148250000,14839.799805
2013-04-29,14712.549805,14844.959961,14712.549805,14818.75,97060000,14818.75
2013-04-26,14700.799805,14743.490234,14684.820312,14712.549805,128910000,14712.549805
2013-04-25,14676.299805,14768.049805,14665.450195,14700.799805,129600000,14700.799805
2013-04-24,14719.459961,14747.419922,14666.540039,14676.299805,138020000,14676.299805
2013-04-23,14567.169922,14721.419922,14554.290039,14719.459961,137320000,14719.459961
2013-04-22,14547.509766,14588.830078,14457.599609,14567.169922,146890000,14567.169922
2013-04-19,14537.139648,14553.730469,14444.030273,14547.509766,207200000,14547.509766
2013-04-18,14618.589844,14650.259766,14495.290039,14537.139648,158050000,14537.139648
2013-04-17,14756.780273,14756.780273,14560.80957,14618.589844,168010000,14618.589844
2013-04-16,14599.200195,14761.730469,14599.200195,14756.780273,126320000,14756.780273
2013-04-15,14865.05957,14865.05957,14598.580078,14599.200195,161680000,14599.200195
2013-04-12,14865.139648,14865.209961,14790.570312,14865.05957,119570000,14865.05957
2013-04-11,14802.240234,14887.509766,14785.360352,14865.139648,144570000,14865.139648
2013-04-10,14673.459961,14826.660156,14673.459961,14802.240234,120520000,14802.240234
2013-04-09,14613.480469,14716.459961,14598.50,14673.459961,128580000,14673.459961
2013-04-08,14565.25,14613.480469,14497.799805,14613.480469,106680000,14613.480469
2013-04-05,14606.110352,14606.110352,14434.429688,14565.25,131250000,14565.25
2013-04-04,14550.349609,14625.240234,14538.719727,14606.110352,104790000,14606.110352
2013-04-03,14662.009766,14683.129883,14525.360352,14550.349609,127140000,14550.349609
2013-04-02,14572.849609,14684.490234,14572.849609,14662.009766,98420000,14662.009766
2013-04-01,14578.540039,14605.719727,14531.480469,14572.849609,91400000,14572.849609
2013-03-28,14526.160156,14585.099609,14520.860352,14578.540039,153710000,14578.540039
2013-03-27,14559.650391,14559.650391,14439.549805,14526.160156,92680000,14526.160156
2013-03-26,14447.75,14561.540039,14447.75,14559.650391,96030000,14559.650391
2013-03-25,14512.030273,14563.75,14395.00,14447.75,124840000,14447.75
2013-03-22,14421.490234,14519.950195,14421.490234,14512.030273,101450000,14512.030273
2013-03-21,14511.730469,14511.730469,14383.019531,14421.490234,110450000,14421.490234
2013-03-20,14455.820312,14546.820312,14455.820312,14511.730469,121240000,14511.730469
2013-03-19,14452.05957,14514.339844,14382.089844,14455.820312,122170000,14455.820312
2013-03-18,14514.110352,14521.589844,14404.209961,14452.05957,119640000,14452.05957
2013-03-15,14539.139648,14539.139648,14470.50,14514.110352,407770000,14514.110352
2013-03-14,14455.280273,14539.290039,14455.280273,14539.139648,117390000,14539.139648
2013-03-13,14450.05957,14472.799805,14411.660156,14455.280273,83920000,14455.280273
2013-03-12,14447.290039,14478.799805,14412.05957,14450.05957,102100000,14450.05957
2013-03-11,14397.070312,14448.05957,14373.320312,14447.290039,94880000,14447.290039
2013-03-08,14329.490234,14413.169922,14329.490234,14397.070312,115630000,14397.070312
2013-03-07,14296.240234,14354.69043,14296.240234,14329.490234,117080000,14329.490234
2013-03-06,14253.769531,14320.650391,14253.00,14296.240234,116510000,14296.240234
2013-03-05,14127.820312,14286.370117,14127.820312,14253.769531,112100000,14253.769531
2013-03-04,14089.660156,14128.209961,14030.370117,14127.820312,110810000,14127.820312
2013-03-01,14054.490234,14107.089844,13937.599609,14089.660156,125920000,14089.660156
2013-02-28,14075.370117,14149.150391,14050.179688,14054.490234,177150000,14054.490234
2013-02-27,13900.129883,14104.860352,13880.19043,14075.370117,107010000,14075.370117
2013-02-26,13784.169922,13918.44043,13784.169922,13900.129883,132580000,13900.129883
2013-02-25,14000.570312,14081.580078,13784.009766,13784.169922,152190000,13784.169922
2013-02-22,13880.620117,14001.19043,13880.620117,14000.570312,139850000,14000.570312
2013-02-21,13927.540039,13927.540039,13834.400391,13880.620117,131410000,13880.620117
2013-02-20,14035.669922,14058.269531,13919.280273,13927.540039,138540000,13927.540039
2013-02-19,13981.759766,14044.820312,13977.900391,14035.669922,136410000,14035.669922
2013-02-15,13973.389648,14001.929688,13906.730469,13981.759766,195670000,13981.759766
2013-02-14,13982.910156,13990.360352,13921.94043,13973.389648,114800000,13973.389648
2013-02-13,14018.700195,14029.349609,13945.780273,13982.910156,130520000,13982.910156
2013-02-12,13971.240234,14038.969727,13968.94043,14018.700195,117180000,14018.700195
2013-02-11,13992.969727,13992.969727,13940.410156,13971.240234,75090000,13971.240234
2013-02-08,13944.049805,14022.620117,13944.049805,13992.969727,99860000,13992.969727
2013-02-07,13986.519531,13988.05957,13852.200195,13944.049805,118530000,13944.049805
2013-02-06,13979.299805,13991.610352,13913.179688,13986.519531,127560000,13986.519531
2013-02-05,13880.080078,14013.599609,13880.080078,13979.299805,134390000,13979.299805
2013-02-04,14009.790039,14009.790039,13866.830078,13880.080078,130420000,13880.080078
2013-02-01,13860.580078,14019.780273,13860.580078,14009.790039,128420000,14009.790039
2013-01-31,13910.419922,13941.05957,13860.580078,13860.580078,142600000,13860.580078
2013-01-30,13954.419922,13966.129883,13896.950195,13910.419922,117200000,13910.419922
2013-01-29,13881.929688,13969.990234,13880.009766,13954.419922,108230000,13954.419922
2013-01-28,13895.980469,13915.719727,13862.570312,13881.929688,113570000,13881.929688
2013-01-25,13825.330078,13895.980469,13825.330078,13895.980469,130300000,13895.980469
2013-01-24,13779.330078,13879.660156,13779.330078,13825.330078,124780000,13825.330078
2013-01-23,13712.209961,13794.290039,13710.129883,13779.330078,104490000,13779.330078
2013-01-22,13649.700195,13712.209961,13622.959961,13712.209961,144300000,13712.209961
2013-01-18,13596.019531,13649.929688,13571.860352,13649.700195,260900000,13649.700195
2013-01-17,13511.230469,13633.889648,13510.240234,13596.019531,183900000,13596.019531
2013-01-16,13534.889648,13534.889648,13468.959961,13511.230469,118540000,13511.230469
2013-01-15,13507.320312,13546.370117,13445.799805,13534.889648,102280000,13534.889648
2013-01-14,13488.429688,13520.179688,13459.839844,13507.320312,118460000,13507.320312
2013-01-11,13471.450195,13496.679688,13439.969727,13488.429688,119200000,13488.429688
2013-01-10,13391.820312,13478.200195,13382.290039,13471.219727,133520000,13471.219727
2013-01-09,13329.919922,13416.549805,13329.080078,13390.509766,123070000,13390.509766
2013-01-08,13377.419922,13377.419922,13293.129883,13328.849609,129570000,13328.849609
2013-01-07,13436.129883,13436.129883,13343.320312,13384.290039,113120000,13384.290039
2013-01-04,13391.049805,13447.110352,13376.230469,13435.209961,107590000,13435.209961
2013-01-03,13413.009766,13430.599609,13358.299805,13391.360352,129630000,13391.360352
2013-01-02,13104.299805,13412.709961,13104.299805,13412.549805,161430000,13412.549805
2012-12-31,12938.19043,13109.129883,12883.889648,13104.139648,145740000,13104.139648
2012-12-28,13095.080078,13095.459961,12926.860352,12938.110352,85980000,12938.110352
2012-12-27,13114.969727,13141.740234,12964.080078,13096.30957,100160000,13096.30957
2012-12-26,13138.849609,13174.879883,13076.870117,13114.589844,79410000,13114.589844
2012-12-24,13190.150391,13190.379883,13128.549805,13138.929688,47710000,13138.929688
2012-12-21,13309.950195,13309.950195,13122.530273,13190.839844,413270000,13190.839844
2012-12-20,13246.669922,13314.639648,13216.030273,13311.719727,119800000,13311.719727
2012-12-19,13351.040039,13357.700195,13251.740234,13251.969727,149020000,13251.969727
2012-12-18,13236.610352,13365.860352,13232.580078,13350.959961,152920000,13350.959961
2012-12-17,13135.169922,13244.330078,13134.629883,13235.389648,142980000,13235.389648
2012-12-14,13170.799805,13190.410156,13118.459961,13135.009766,117620000,13135.009766
2012-12-13,13241.379883,13264.410156,13147.19043,13170.719727,101190000,13170.719727
2012-12-12,13250.049805,13329.44043,13227.44043,13245.450195,127510000,13245.450195
2012-12-11,13170.339844,13306.570312,13170.339844,13248.44043,124510000,13248.44043
2012-12-10,13154.889648,13195.349609,13139.080078,13169.879883,118530000,13169.879883
2012-12-07,13072.870117,13157.280273,13072.870117,13155.129883,124130000,13155.129883
2012-12-06,13026.19043,13076.879883,13007.839844,13074.040039,116850000,13074.040039
2012-12-05,12948.959961,13089.110352,12923.44043,13034.490234,161230000,13034.490234
2012-12-04,12966.450195,13022.509766,12940.070312,12951.780273,125290000,12951.780273
2012-12-03,13027.730469,13087.320312,12959.419922,12965.599609,112900000,12965.599609
2012-11-30,13022.049805,13053.740234,12988.679688,13025.580078,171070000,13025.580078
2012-11-29,12977.349609,13062.55957,12961.919922,13021.820312,113620000,13021.820312
2012-11-28,12875.55957,12989.099609,12765.320312,12985.110352,131000000,12985.110352
2012-11-27,12963.379883,12980.19043,12868.259766,12878.129883,117900000,12878.129883
2012-11-26,13008.450195,13008.450195,12900.169922,12967.370117,114360000,12967.370117
2012-11-23,12833.129883,13011.450195,12832.980469,13009.530273,61110000,13009.530273
2012-11-21,12788.360352,12845.990234,12786.129883,12836.889648,97300000,12836.889648
2012-11-20,12790.889648,12808.55957,12701.070312,12788.509766,134160000,12788.509766
2012-11-19,12590.230469,12796.19043,12590.230469,12795.959961,136910000,12795.959961
2012-11-16,12542.30957,12604.169922,12471.490234,12588.30957,197110000,12588.30957
2012-11-15,12571.099609,12600.589844,12496.55957,12542.379883,129150000,12542.379883
2012-11-14,12746.540039,12797.730469,12542.679688,12570.950195,162180000,12570.950195
2012-11-13,12808.709961,12898.25,12748.509766,12756.179688,142200000,12756.179688
2012-11-12,12815.929688,12861.280273,12783.00,12815.080078,62360000,12815.080078
2012-11-09,12811.169922,12890.19043,12743.389648,12815.389648,131670000,12815.389648
2012-11-08,12932.80957,12980.230469,12811.240234,12811.320312,138350000,12811.320312
2012-11-07,13228.240234,13228.320312,12876.599609,12932.730469,164250000,12932.730469
2012-11-06,13112.900391,13290.75,13112.900391,13245.679688,105710000,13245.679688
2012-11-05,13092.280273,13140.580078,13038.709961,13112.44043,95350000,13112.44043
2012-11-02,13232.620117,13289.450195,13076.570312,13093.160156,137660000,13093.160156
2012-11-01,13099.19043,13273.709961,13099.110352,13232.620117,140510000,13232.620117
2012-10-31,13107.44043,13189.080078,13052.070312,13096.459961,138160000,13096.459961
2012-10-26,13104.219727,13151.719727,13040.169922,13107.209961,134640000,13107.209961
2012-10-25,13079.639648,13214.110352,13017.370117,13103.679688,114590000,13103.679688
2012-10-24,13103.530273,13155.209961,13063.629883,13077.339844,110670000,13077.339844
2012-10-23,13344.900391,13344.900391,13083.280273,13102.530273,122220000,13102.530273
2012-10-22,13344.280273,13368.549805,13235.150391,13345.889648,121880000,13345.889648
2012-10-19,13545.330078,13545.490234,13312.219727,13343.509766,239080000,13343.509766
2012-10-18,13553.240234,13588.730469,13510.929688,13548.94043,128410000,13548.94043
2012-10-17,13539.629883,13561.650391,13468.900391,13557.00,135570000,13557.00
2012-10-16,13423.839844,13556.370117,13423.759766,13551.780273,113450000,13551.780273
2012-10-15,13329.540039,13437.660156,13325.929688,13424.230469,114880000,13424.230469
2012-10-12,13325.620117,13401.320312,13296.429688,13328.849609,113740000,13328.849609
2012-10-11,13346.280273,13428.490234,13326.120117,13326.389648,86630000,13326.389648
2012-10-10,13473.530273,13478.830078,13327.620117,13344.969727,101120000,13344.969727
2012-10-09,13582.879883,13592.330078,13473.30957,13473.530273,103630000,13473.530273
2012-10-08,13589.259766,13610.379883,13552.089844,13583.650391,71300000,13583.650391
2012-10-05,13569.179688,13661.870117,13568.75,13610.150391,115500000,13610.150391
2012-10-04,13495.179688,13594.330078,13495.179688,13575.360352,106390000,13575.360352
2012-10-03,13479.209961,13536.269531,13439.120117,13494.610352,103890000,13494.610352
2012-10-02,13515.299805,13567.05957,13424.919922,13482.360352,90730000,13482.360352
2012-10-01,13437.660156,13598.25,13437.660156,13515.110352,106120000,13515.110352
2012-09-28,13485.889648,13487.660156,13367.269531,13437.129883,146950000,13437.129883
2012-09-27,13413.469727,13522.830078,13413.469727,13485.969727,113990000,13485.969727
2012-09-26,13458.629883,13480.370117,13406.910156,13413.509766,124350000,13413.509766
2012-09-25,13559.919922,13620.209961,13457.25,13457.549805,138630000,13457.549805
2012-09-24,13577.849609,13601.900391,13521.679688,13558.919922,120370000,13558.919922
2012-09-21,13597.240234,13647.099609,13571.530273,13579.469727,429610000,13579.469727
2012-09-20,13575.169922,13599.019531,13503.00,13596.929688,117910000,13596.929688
2012-09-19,13565.410156,13626.480469,13556.740234,13577.959961,116210000,13577.959961
2012-09-18,13552.330078,13582.120117,13517.80957,13564.639648,120720000,13564.639648
2012-09-17,13588.570312,13593.150391,13526.669922,13553.099609,128020000,13553.099609
2012-09-14,13540.400391,13653.240234,13533.94043,13593.370117,185160000,13593.370117
2012-09-13,13329.709961,13573.330078,13325.110352,13539.860352,151770000,13539.860352
2012-09-12,13321.620117,13373.620117,13317.519531,13333.349609,111520000,13333.349609
2012-09-11,13254.599609,13354.339844,13253.209961,13323.360352,104920000,13323.360352
2012-09-10,13308.55957,13324.099609,13251.389648,13254.290039,123810000,13254.290039
2012-09-07,13289.530273,13320.269531,13266.219727,13306.639648,142210000,13306.639648
2012-09-06,13045.230469,13294.129883,13045.080078,13292.00,128650000,13292.00
2012-09-05,13036.089844,13095.910156,13018.740234,13047.480469,92550000,13047.480469
2012-09-04,13092.150391,13092.389648,12977.089844,13035.94043,103920000,13035.94043
2012-08-31,13002.719727,13151.870117,13002.639648,13090.839844,119780000,13090.839844
2012-08-30,13101.290039,13101.370117,12978.910156,13000.709961,89980000,13000.709961
2012-08-29,13103.459961,13144.80957,13081.269531,13107.480469,91530000,13107.480469
2012-08-28,13122.740234,13147.320312,13081.120117,13102.990234,81630000,13102.990234
2012-08-27,13157.740234,13176.169922,13115.459961,13124.669922,96070000,13124.669922
2012-08-24,13052.820312,13175.509766,13027.200195,13157.969727,88030000,13157.969727
2012-08-23,13171.370117,13171.370117,13046.459961,13057.459961,108800000,13057.459961
2012-08-22,13198.30957,13205.05957,13120.339844,13172.759766,111220000,13172.759766
2012-08-21,13272.099609,13330.759766,13186.599609,13203.580078,117060000,13203.580078
2012-08-20,13274.580078,13276.150391,13230.05957,13271.639648,87590000,13271.639648
2012-08-17,13251.200195,13281.320312,13244.849609,13275.200195,138550000,13275.200195
2012-08-16,13163.240234,13269.349609,13145.849609,13250.110352,114580000,13250.110352
2012-08-15,13157.469727,13192.889648,13138.230469,13164.780273,77130000,13164.780273
2012-08-14,13168.110352,13223.009766,13142.099609,13172.139648,84430000,13172.139648
2012-08-13,13204.929688,13205.009766,13112.94043,13169.429688,67550000,13169.429688
2012-08-10,13163.150391,13208.219727,13094.959961,13207.950195,86640000,13207.950195
2012-08-09,13174.730469,13200.230469,13125.089844,13165.19043,84350000,13165.19043
2012-08-08,13158.099609,13202.650391,13115.240234,13175.639648,84910000,13175.639648
2012-08-07,13118.650391,13215.969727,13118.419922,13168.599609,95240000,13168.599609
2012-08-06,13099.879883,13187.280273,13099.719727,13117.509766,84270000,13117.509766
2012-08-03,12884.820312,13133.179688,12884.820312,13096.169922,112390000,13096.169922
2012-08-02,12969.700195,12969.849609,12778.900391,12878.879883,112770000,12878.879883
2012-08-01,13007.469727,13074.830078,12951.160156,12976.129883,132780000,12976.129883
2012-07-31,13071.719727,13082.660156,13006.480469,13008.679688,125980000,13008.679688
2012-07-30,13075.349609,13128.639648,13042.849609,13073.009766,91730000,13073.009766
2012-07-27,12888.910156,13117.740234,12888.530273,13075.660156,161510000,13075.660156
2012-07-26,12680.589844,12931.219727,12680.589844,12887.929688,133620000,12887.929688
2012-07-25,12617.769531,12732.769531,12617.620117,12676.049805,127320000,12676.049805
2012-07-24,12720.929688,12730.089844,12521.839844,12617.320312,131530000,12617.320312
2012-07-23,12820.450195,12820.450195,12583.410156,12721.459961,137760000,12721.459961
2012-07-20,12942.679688,12942.830078,12810.349609,12822.570312,210770000,12822.570312
2012-07-19,12909.610352,12977.570312,12889.929688,12943.360352,139480000,12943.360352
2012-07-18,12796.980469,12921.94043,12754.610352,12908.700195,130070000,12908.700195
2012-07-17,12728.730469,12829.230469,12645.099609,12805.540039,119620000,12805.540039
2012-07-16,12776.330078,12779.580078,12690.049805,12727.209961,93500000,12727.209961
2012-07-13,12573.730469,12784.730469,12573.040039,12777.089844,121080000,12777.089844
2012-07-12,12602.709961,12630.639648,12492.25,12573.269531,142760000,12573.269531
2012-07-11,12653.040039,12661.969727,12534.330078,12604.530273,128420000,12604.530273
2012-07-10,12733.870117,12830.290039,12606.910156,12653.120117,114760000,12653.120117
2012-07-09,12772.019531,12772.019531,12686.570312,12736.290039,100150000,12736.290039
2012-07-06,12889.400391,12889.400391,12702.990234,12772.469727,96760000,12772.469727
2012-07-05,12941.849609,12961.299805,12852.240234,12896.669922,97800000,12896.669922
2012-07-03,12868.05957,12946.200195,12845.280273,12943.660156,63850000,12943.660156
2012-07-02,12879.709961,12902.120117,12795.480469,12871.389648,109640000,12871.389648
2012-06-29,12604.599609,12880.389648,12604.530273,12880.089844,191630000,12880.089844
2012-06-28,12626.25,12626.25,12450.169922,12602.259766,125870000,12602.259766
2012-06-27,12532.929688,12646.870117,12532.709961,12627.009766,97950000,12627.009766
2012-06-26,12503.570312,12576.410156,12452.030273,12534.669922,109270000,12534.669922
2012-06-25,12639.799805,12639.870117,12458.009766,12502.660156,134090000,12502.660156
2012-06-22,12574.820312,12674.080078,12574.669922,12640.780273,209990000,12640.780273
2012-06-21,12823.099609,12857.389648,12561.459961,12573.570312,146750000,12573.570312
2012-06-20,12837.099609,12877.179688,12744.919922,12824.389648,119110000,12824.389648
2012-06-19,12744.620117,12898.94043,12744.469727,12837.330078,125180000,12837.330078
2012-06-18,12767.019531,12781.929688,12696.179688,12741.820312,111280000,12741.820312
2012-06-15,12652.209961,12774.700195,12651.379883,12767.169922,284290000,12767.169922
2012-06-14,12497.889648,12698.679688,12497.660156,12651.910156,128640000,12651.910156
2012-06-13,12566.379883,12598.25,12453.69043,12496.379883,125780000,12496.379883
2012-06-12,12412.070312,12577.019531,12411.910156,12573.799805,111360000,12573.799805
2012-06-11,12553.80957,12650.469727,12398.480469,12411.230469,121060000,12411.230469
2012-06-08,12460.80957,12554.200195,12398.44043,12554.200195,111810000,12554.200195
2012-06-07,12416.530273,12555.259766,12416.530273,12460.959961,131150000,12460.959961
2012-06-06,12125.00,12414.790039,12125.00,12414.790039,140110000,12414.790039
2012-06-05,12101.080078,12147.549805,12072.169922,12127.950195,108970000,12127.950195
