id	taxactionSystem	regdt	workerCount	fssdccount	pfrdcCount	fnsdcCount	hasCloudCryptCertificate	OrgCreationDate	documentsCount	cnt_users	is_prolong
101615	ЕНВД	2012-02-12	0.0	0.0	0.0	0.0	0	16.01.2015	1.0	0.0	0.0
106588	УСН, Доходы за вычетом расходов 7% +ЕНВД	2007-12-28	1.0	2.0	1.0	2.0	1	12.01.2015	7.0	1.0	1.0
102255	ОСНО	2014-07-05	0.0	2.0	2.0	3.0	1	11.08.2014	6.0	1.0	1.0
104719	ОСНО	2014-09-01	0.0	0.0	0.0	0.0	0	13.12.2014	6.0	0.0	1.0
105427	УСН, Доходы за вычетом расходов 15%	2015-11-13	0.0	0.0	0.0	0.0	1	11.11.2015	1.0	0.0	0.0
109181	ОСНО	2014-08-29	0.0	0.0	0.0	0.0	0	22.10.2014	0.0	0.0	0.0
102840	ОСНО	2012-08-14	1.0	2.0	2.0	3.0	1	13.03.2016	8.0	0.0	1.0
102023	ОСНО	2015-04-23	0.0	0.0	0.0	1.0	1	23.04.2015	6.0	0.0	1.0
108338	ОСНО	2014-01-28	1.0	1.0	1.0	2.0	1	21.04.2015	7.0	1.0	0.0
102382	УСН, Доходы 6%	2015-07-14	0.0	0.0	0.0	0.0	0	20.07.2015	0.0	0.0	0.0
104926	УСН, Доходы за вычетом расходов 15%	2009-01-04	0.0	1.0	2.0	1.0	1	27.03.2015	4.0	0.0	1.0
104059	ЕНВД	2006-10-15	2.0	2.0	2.0	2.0	0	19.04.2016	8.0	0.0	1.0
109499	УСН, Доходы 6%	2002-12-19	1.0	1.0	1.0	2.0	1	10.03.2016	7.0	0.0	1.0
105163	ОСНО	2003-11-25	0.0	1.0	1.0	2.0	1	11.03.2015	5.0	1.0	1.0
102183	ОСНО	2003-09-23	0.0	1.0	2.0	3.0	1	12.12.2014	4.0	0.0	1.0
101744	УСН, Доходы за вычетом расходов 15%	2010-06-17	2.0	0.0	0.0	0.0	0	17.03.2014	4.0	0.0	0.0
107439	ОСНО	2014-01-08	0.0	2.0	0.0	3.0	1	03.04.2014	4.0	0.0	1.0
100788	ОСНО	2013-09-26	2.0	1.0	0.0	2.0	0	31.03.2016	6.0	0.0	1.0
104944	УСН, Доходы 6%	2011-05-21	4.0	0.0	1.0	0.0	0	01.01.1900	0.0	0.0	1.0
105243	ОСНО	2015-01-07	0.0	0.0	0.0	0.0	0	23.12.2014	6.0	0.0	0.0
107209	УСН, Доходы за вычетом расходов 15%	2015-02-17	1.0	1.0	1.0	1.0	1	24.03.2015	6.0	1.0	1.0
109232	ОСНО	2010-12-08	0.0	1.0	0.0	2.0	0	29.06.2014	0.0	0.0	0.0
101646	УСН, Доходы 6%	2015-01-22	0.0	0.0	0.0	1.0	0	26.01.2015	3.0	0.0	0.0
102629	УСН, Доходы 3%	2015-02-01	0.0	0.0	0.0	1.0	1	17.04.2015	5.0	0.0	0.0
103298	УСН, Доходы за вычетом расходов 15%	2014-03-23	0.0	1.0	1.0	0.0	0	19.03.2014	5.0	0.0	0.0
106240	ОСНО	2015-08-11	1.0	1.0	1.0	2.0	1	09.08.2015	5.0	1.0	1.0
109330	ЕНВД	2007-05-01	1.0	2.0	2.0	3.0	1	31.03.2016	7.0	0.0	1.0
109139	ОСНО	2013-12-24	1.0	0.0	0.0	2.0	1	15.04.2016	6.0	1.0	1.0
102398	ОСНО	2015-10-17	0.0	1.0	0.0	2.0	1	02.10.2015	6.0	0.0	1.0
106932	ОСНО	2014-11-30	0.0	1.0	1.0	2.0	1	10.01.2015	6.0	0.0	0.0
103617	УСН, Доходы 6%	2008-07-30	1.0	2.0	3.0	2.0	0	05.04.2016	8.0	0.0	1.0
104518	ОСНО	2009-11-26	1.0	0.0	0.0	0.0	0	14.03.2016	0.0	0.0	1.0
102102	ОСНО	2011-03-06	1.0	2.0	2.0	3.0	1	01.09.2014	7.0	0.0	1.0
108726	ОСНО	2014-04-26	0.0	0.0	0.0	0.0	0	10.04.2014	6.0	0.0	1.0
104116	ОСНО	2015-04-06	0.0	1.0	2.0	2.0	1	23.03.2015	7.0	0.0	1.0
103318	УСН, Доходы за вычетом расходов 7% +ЕНВД	2012-02-14	0.0	0.0	1.0	1.0	1	28.01.2016	2.0	0.0	0.0
107422	ЕНВД	2002-02-16	2.0	2.0	0.0	1.0	0	19.05.2014	0.0	0.0	1.0
109968	УСН, Доходы за вычетом расходов 15%	2012-06-06	3.0	1.0	0.0	1.0	1	11.09.2015	8.0	0.0	1.0
101973	УСН, Доходы за вычетом расходов 15% +ЕНВД	1995-04-30	2.0	0.0	0.0	2.0	1	22.01.2015	6.0	0.0	1.0
107797	УСН, Доходы 6%	2013-09-20	1.0	2.0	1.0	2.0	1	30.03.2016	8.0	0.0	0.0
101435	УСН, Доходы за вычетом расходов 15%	2015-07-12	0.0	1.0	0.0	0.0	1	23.07.2015	0.0	0.0	0.0
103987	УСН, Доходы 6%	2005-07-28	0.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	1.0
107968	УСН, Доходы за вычетом расходов 7%	2013-12-23	0.0	0.0	0.0	0.0	0	01.01.1900	5.0	0.0	0.0
103928	УСН, Доходы за вычетом расходов 15% +ЕНВД	2008-01-24	1.0	0.0	0.0	0.0	0	28.01.2015	6.0	0.0	1.0
100330	ОСНО	2015-07-05	0.0	0.0	0.0	0.0	0	28.07.2015	0.0	0.0	0.0
106655	УСН, Доходы за вычетом расходов 15%	2004-05-26	0.0	1.0	1.0	1.0	1	22.04.2015	0.0	0.0	0.0
110109	УСН, Доходы 6%	2011-05-23	1.0	2.0	2.0	2.0	1	05.10.2014	6.0	0.0	1.0
108029	ОСНО	2015-06-21	0.0	2.0	1.0	2.0	1	28.05.2015	3.0	0.0	1.0
108023	УСН, Доходы 6%	2013-10-19	0.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	0.0
106633	ЕНВД	2008-12-15	0.0	2.0	2.0	2.0	1	18.03.2014	0.0	0.0	1.0
100391	ОСНО	2007-03-25	3.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
108724	ОСНО	1996-06-24	0.0	1.0	1.0	2.0	0	22.12.2014	4.0	1.0	0.0
108157	ОСНО	2012-08-08	0.0	0.0	0.0	0.0	0	19.03.2015	5.0	1.0	0.0
106971	ОСНО	2000-08-23	1.0	0.0	0.0	0.0	1	23.03.2016	1.0	0.0	1.0
109270	ОСНО	2010-06-30	0.0	2.0	2.0	3.0	1	28.03.2014	0.0	0.0	1.0
100603	УСН, Доходы за вычетом расходов 7%	2012-08-21	2.0	1.0	1.0	2.0	1	14.10.2014	7.0	0.0	1.0
105437	УСН, Доходы 6% +ЕНВД	2006-01-19	2.0	2.0	2.0	3.0	1	09.03.2016	3.0	0.0	1.0
105523	ОСНО	2015-03-18	1.0	1.0	1.0	2.0	1	19.03.2015	6.0	1.0	0.0
105805	УСН, Доходы за вычетом расходов 7%	2006-04-04	0.0	1.0	2.0	2.0	1	15.10.2014	6.0	1.0	1.0
106359	ЕНВД	2015-01-10	0.0	0.0	0.0	0.0	0	31.03.2015	1.0	0.0	0.0
102638	ОСНО	1997-07-06	2.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
101598	ОСНО	2015-05-31	0.0	1.0	1.0	2.0	1	16.06.2015	5.0	0.0	1.0
103815	УСН, Доходы 6%	2013-01-07	0.0	0.0	0.0	1.0	1	20.04.2015	2.0	0.0	0.0
101232	ОСНО	2015-12-08	0.0	1.0	0.0	1.0	1	15.12.2015	4.0	1.0	1.0
105084	УСН, Доходы за вычетом расходов 15% +ЕНВД	2013-09-12	0.0	0.0	0.0	0.0	0	11.03.2015	1.0	0.0	0.0
109329	ОСНО	2008-12-15	2.0	2.0	3.0	3.0	0	02.04.2016	7.0	1.0	1.0
103065	УСН, Доходы 6%	2014-11-07	0.0	0.0	0.0	1.0	1	14.01.2015	5.0	1.0	1.0
104507	УСН, Доходы 6%	2016-01-13	0.0	0.0	1.0	1.0	1	09.01.2016	4.0	0.0	1.0
108212	ОСНО	2015-10-17	0.0	1.0	1.0	1.0	1	12.10.2015	5.0	1.0	1.0
101172	УСН, Доходы за вычетом расходов 15%	2014-04-16	0.0	0.0	0.0	0.0	0	10.09.2014	0.0	0.0	0.0
100661	УСН, Доходы 6%	2003-06-01	1.0	0.0	0.0	0.0	0	26.11.2014	6.0	0.0	1.0
109452	УСН, Доходы 6%	2013-10-03	1.0	2.0	1.0	2.0	1	01.01.1900	4.0	1.0	1.0
103867	ЕНВД	2001-04-05	2.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	1.0
101132	ОСНО	2002-06-16	0.0	0.0	0.0	0.0	0	09.10.2015	5.0	1.0	0.0
105819	УСН, Доходы за вычетом расходов 15%	2009-07-27	0.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
108454	ОСНО	2012-12-12	0.0	0.0	0.0	2.0	1	21.04.2015	5.0	0.0	0.0
101848	ОСНО	2015-02-21	0.0	0.0	0.0	0.0	0	26.05.2015	2.0	0.0	0.0
100813	УСН, Доходы за вычетом расходов 15%	2015-09-26	0.0	0.0	0.0	0.0	0	10.09.2015	4.0	0.0	0.0
109563	УСН, Доходы 6%	2008-10-02	2.0	1.0	2.0	2.0	0	01.01.1900	4.0	0.0	0.0
106306	ОСНО	2011-01-17	0.0	1.0	2.0	3.0	0	09.01.2015	7.0	0.0	0.0
100720	ОСНО	2015-08-04	0.0	0.0	0.0	1.0	1	25.09.2015	0.0	0.0	0.0
104249	УСН, Доходы за вычетом расходов 15%	2015-12-15	0.0	0.0	0.0	0.0	1	22.12.2015	0.0	0.0	0.0
108628	ОСНО	2014-05-07	0.0	0.0	0.0	0.0	0	03.09.2014	0.0	0.0	0.0
103814	УСН, Доходы за вычетом расходов 15%	2015-12-25	0.0	0.0	0.0	0.0	0	15.12.2015	5.0	1.0	0.0
100864	ОСНО	2015-11-18	0.0	1.0	0.0	2.0	1	29.10.2015	5.0	1.0	1.0
100173	ОСНО	2007-07-21	0.0	0.0	0.0	3.0	0	12.01.2015	5.0	0.0	0.0
101422	УСН, Доходы 6%	2015-04-28	0.0	0.0	0.0	0.0	1	24.06.2015	0.0	0.0	0.0
100658	ОСНО	2015-07-01	0.0	1.0	2.0	2.0	1	01.07.2015	5.0	0.0	1.0
105435	ОСНО	2013-07-14	0.0	0.0	0.0	0.0	0	01.01.1900	7.0	1.0	1.0
105999	ОСНО	2014-01-22	0.0	0.0	0.0	2.0	1	26.01.2015	6.0	0.0	1.0
101865	УСН, Доходы 6%	2011-06-20	0.0	0.0	0.0	0.0	0	11.12.2014	0.0	1.0	0.0
105740	УСН, Доходы 6%	1997-04-18	2.0	1.0	3.0	3.0	1	01.01.1900	0.0	0.0	1.0
107584	УСН, Доходы 6% +ЕНВД	1999-02-28	1.0	0.0	0.0	0.0	0	20.04.2015	0.0	0.0	0.0
104613	ОСНО	2012-04-23	2.0	2.0	1.0	3.0	1	02.03.2016	9.0	1.0	1.0
102643	УСН, Доходы за вычетом расходов 5%	2010-05-25	3.0	3.0	3.0	2.0	0	01.04.2016	1.0	0.0	1.0
102745	УСН, Доходы за вычетом расходов 15%	2014-06-27	0.0	2.0	2.0	2.0	1	05.06.2014	7.0	0.0	0.0
105137	УСН, Доходы 6%	2003-04-13	1.0	1.0	0.0	1.0	1	10.04.2015	5.0	0.0	1.0
106387	УСН, Доходы 6%	2011-09-30	2.0	2.0	2.0	2.0	1	11.03.2014	8.0	0.0	1.0
105728	УСН, Доходы 6%	2014-06-29	0.0	0.0	0.0	0.0	1	03.06.2014	4.0	0.0	0.0
106682	УСН, Доходы 3%	2015-04-01	2.0	2.0	2.0	2.0	1	15.04.2015	7.0	0.0	1.0
110077	УСН, Доходы за вычетом расходов 10%	2014-01-02	1.0	0.0	0.0	0.0	0	13.02.2015	5.0	0.0	0.0
105430	УСН, Доходы за вычетом расходов 15%	2015-08-16	0.0	1.0	0.0	1.0	1	28.07.2015	3.0	0.0	1.0
107437	ОСНО	2011-11-11	3.0	2.0	2.0	2.0	0	01.01.1900	0.0	1.0	0.0
109251	ОСНО	2014-07-27	1.0	2.0	2.0	2.0	1	10.07.2014	6.0	1.0	1.0
102729	ОСНО	2013-12-30	1.0	1.0	2.0	0.0	0	01.01.1900	0.0	0.0	0.0
101835	ОСНО	2015-06-29	0.0	0.0	0.0	0.0	0	20.07.2015	0.0	0.0	0.0
106219	ОСНО	2012-10-23	2.0	0.0	0.0	0.0	0	12.12.2014	0.0	0.0	1.0
103282	ОСНО	2015-02-16	0.0	0.0	0.0	0.0	0	11.07.2015	7.0	0.0	0.0
109218	ОСНО	2010-11-15	3.0	2.0	3.0	4.0	1	16.03.2016	8.0	1.0	1.0
104390	ОСНО	1996-03-24	5.0	0.0	0.0	0.0	0	01.01.1900	4.0	0.0	1.0
109874	УСН, Доходы за вычетом расходов 15%	2007-12-10	2.0	0.0	0.0	0.0	0	24.04.2014	8.0	0.0	1.0
105549	УСН, Доходы за вычетом расходов 15% +ЕНВД	2008-10-14	1.0	2.0	3.0	3.0	0	17.03.2016	4.0	0.0	1.0
105649	УСН, Доходы за вычетом расходов 15%	2015-02-19	0.0	1.0	2.0	1.0	1	25.01.2015	4.0	1.0	1.0
109428	УСН, Доходы 6% +ЕНВД	2014-12-07	3.0	0.0	0.0	0.0	0	11.09.2014	7.0	1.0	1.0
106447	УСН, Доходы за вычетом расходов 15%	1999-09-17	1.0	2.0	1.0	2.0	0	01.01.1900	8.0	0.0	1.0
103152	ОСНО	2011-03-30	0.0	1.0	1.0	2.0	1	14.04.2015	1.0	0.0	1.0
100882	ОСНО	2015-11-05	2.0	1.0	1.0	2.0	1	09.12.2015	6.0	0.0	1.0
102997	УСН, Доходы 6%	2015-07-26	0.0	0.0	0.0	0.0	0	16.07.2015	1.0	0.0	0.0
100097	УСН, Доходы за вычетом расходов 15%	2014-07-29	1.0	1.0	1.0	1.0	0	02.07.2014	5.0	1.0	0.0
105302	ОСНО	2014-04-03	1.0	1.0	1.0	1.0	0	08.05.2014	3.0	0.0	0.0
107175	УСН, Доходы 6%	2003-03-26	1.0	1.0	2.0	2.0	1	19.05.2014	5.0	0.0	0.0
100030	УСН, Доходы за вычетом расходов 15%	2014-04-06	0.0	0.0	0.0	0.0	0	31.12.2014	5.0	0.0	0.0
101274	УСН, Доходы за вычетом расходов 10%	2013-03-10	0.0	0.0	0.0	0.0	0	01.01.1900	5.0	0.0	0.0
106697	УСН, Доходы за вычетом расходов 15%	2015-03-03	0.0	0.0	0.0	0.0	0	04.03.2015	0.0	0.0	0.0
104982	ОСНО	2015-12-29	0.0	0.0	0.0	0.0	0	14.01.2016	0.0	0.0	0.0
100253	ОСНО		1.0	3.0	3.0	2.0	0	04.04.2016	0.0	0.0	1.0
105644	УСН, Доходы 6%	2014-08-24	0.0	1.0	2.0	2.0	1	15.01.2015	5.0	0.0	1.0
103470	УСН, Доходы за вычетом расходов 15%	2014-11-05	0.0	0.0	0.0	0.0	0	21.12.2014	5.0	0.0	0.0
102085	УСН, Доходы за вычетом расходов 7%	2015-01-11	0.0	0.0	0.0	1.0	1	23.09.2015	5.0	0.0	1.0
104302	УСН, Доходы за вычетом расходов 15%	2011-12-10	0.0	0.0	0.0	0.0	0	09.03.2015	5.0	0.0	0.0
101789	ЕНВД	2007-05-21	1.0	2.0	2.0	2.0	1	02.01.2015	0.0	1.0	1.0
105156	УСН, Доходы 6%	2014-09-21	1.0	1.0	1.0	2.0	0	07.12.2014	6.0	0.0	0.0
100977	ОСНО		0.0	0.0	0.0	0.0	0	22.12.2014	0.0	0.0	1.0
109149	ОСНО	2013-07-04	0.0	2.0	0.0	3.0	0	04.04.2016	5.0	0.0	1.0
100185	УСН, Доходы за вычетом расходов 7%	2004-05-26	3.0	0.0	0.0	0.0	0	01.01.1900	3.0	0.0	1.0
103701	ОСНО	2015-04-07	0.0	0.0	0.0	2.0	1	03.04.2015	7.0	1.0	1.0
109537	УСН, Доходы за вычетом расходов 15%	2009-02-05	1.0	1.0	0.0	2.0	0	09.01.2015	4.0	0.0	0.0
102269	ОСНО	2014-08-03	1.0	1.0	0.0	3.0	1	14.10.2014	7.0	2.0	1.0
106542	УСН, Доходы 3%	2014-11-01	1.0	1.0	1.0	1.0	1	08.06.2015	6.0	0.0	1.0
101290	УСН, Доходы за вычетом расходов 15%	2014-06-29	0.0	1.0	1.0	3.0	1	07.07.2014	4.0	1.0	1.0
100171	ОСНО	2014-01-22	0.0	1.0	1.0	2.0	0	11.07.2014	3.0	0.0	0.0
100381	УСН, Доходы 6%	2013-04-19	1.0	2.0	2.0	2.0	1	12.03.2014	7.0	0.0	1.0
101667	УСН, Доходы 6%	2014-07-26	1.0	0.0	0.0	0.0	0	26.09.2014	0.0	0.0	0.0
101294	ОСНО	2001-08-12	0.0	1.0	1.0	2.0	1	14.04.2014	5.0	0.0	1.0
108080	УСН, Доходы за вычетом расходов 7%	2004-09-26	3.0	0.0	2.0	2.0	1	13.01.2015	5.0	1.0	1.0
108576	ОСНО	2001-12-26	1.0	0.0	0.0	0.0	0	29.01.2015	0.0	0.0	0.0
106235	УСН, Доходы 6%	2008-09-25	0.0	1.0	1.0	1.0	1	19.03.2015	2.0	1.0	0.0
104292	УСН, Доходы 6%	2013-02-20	0.0	1.0	1.0	1.0	1	19.02.2014	5.0	0.0	1.0
101889	УСН, Доходы 6%	2005-08-11	3.0	0.0	0.0	0.0	0	01.01.1900	8.0	0.0	1.0
102120	ЕНВД	2011-05-24	2.0	3.0	3.0	2.0	0	19.03.2016	3.0	0.0	1.0
108916	УСН, Доходы за вычетом расходов 15%	2012-03-28	1.0	2.0	2.0	2.0	1	02.03.2016	6.0	0.0	1.0
107061	УСН, Доходы за вычетом расходов 10%	2013-12-06	2.0	2.0	2.0	2.0	1	28.03.2016	8.0	0.0	1.0
102103	УСН, Доходы за вычетом расходов 15%	2015-08-04	0.0	1.0	0.0	1.0	1	20.07.2015	6.0	1.0	1.0
107822	ЕНВД	2012-11-21	2.0	0.0	0.0	0.0	0	14.03.2016	6.0	0.0	0.0
103193	УСН, Доходы 6%	2001-10-23	1.0	2.0	2.0	2.0	1	02.04.2014	5.0	0.0	1.0
108537	УСН, Доходы за вычетом расходов 15%	2004-10-02	1.0	1.0	2.0	2.0	1	01.01.1900	6.0	0.0	1.0
105164	ЕНВД	2007-04-16	1.0	1.0	1.0	1.0	0	04.04.2016	7.0	0.0	0.0
101617	ОСНО	2015-07-24	0.0	0.0	0.0	0.0	0	17.07.2015	1.0	0.0	0.0
103676	ОСНО	2014-07-29	0.0	1.0	0.0	2.0	0	26.08.2014	2.0	1.0	0.0
105279	ОСНО	2014-05-10	0.0	2.0	1.0	3.0	1	10.06.2014	4.0	1.0	1.0
101238	ОСНО	2010-07-06	0.0	0.0	0.0	1.0	1	10.12.2014	7.0	1.0	1.0
101857	ОСНО	2006-06-19	0.0	0.0	0.0	0.0	0	03.07.2015	0.0	0.0	0.0
105062	УСН, Доходы за вычетом расходов 15%	2014-11-06	1.0	2.0	0.0	1.0	1	11.10.2014	5.0	0.0	0.0
105917	УСН, Доходы за вычетом расходов 15%	2013-09-20	3.0	0.0	0.0	0.0	0	14.04.2014	0.0	0.0	1.0
105577	УСН, Доходы 6%	2000-01-13	2.0	2.0	2.0	2.0	1	01.04.2016	5.0	0.0	1.0
102523	УСН, Доходы за вычетом расходов 15%	2015-08-31	0.0	1.0	1.0	1.0	1	15.08.2015	4.0	0.0	1.0
107412	УСН, Доходы 6%		1.0	0.0	0.0	0.0	0	01.01.1900	1.0	3.0	0.0
107125	УСН, Доходы за вычетом расходов 15%	2015-01-07	0.0	1.0	0.0	1.0	1	15.01.2015	5.0	0.0	1.0
100098	ОСНО	2014-05-04	0.0	0.0	0.0	0.0	0	16.01.2015	0.0	0.0	0.0
106574	ОСНО	2003-10-15	0.0	0.0	0.0	0.0	0	16.04.2014	1.0	0.0	0.0
109183	УСН, Доходы 6%	2014-03-23	0.0	2.0	2.0	2.0	1	16.04.2014	5.0	0.0	1.0
104936	УСН, Доходы за вычетом расходов 15%	2012-04-23	1.0	0.0	0.0	0.0	0	23.03.2016	8.0	0.0	1.0
102019	УСН, Доходы 6%	2013-01-22	2.0	2.0	2.0	2.0	1	24.03.2016	2.0	0.0	1.0
108344	УСН, Доходы 6%	2011-09-03	1.0	0.0	0.0	0.0	0	01.01.1900	5.0	0.0	0.0
106945	УСН, Доходы за вычетом расходов 15% +ЕНВД	2010-10-25	1.0	0.0	0.0	0.0	0	10.03.2016	5.0	0.0	1.0
108441	ОСНО	2013-05-04	1.0	2.0	2.0	3.0	1	31.03.2016	6.0	0.0	0.0
108957	УСН, Доходы 6%	2014-03-24	2.0	2.0	2.0	2.0	1	22.03.2016	6.0	1.0	1.0
101526	ОСНО	2014-04-09	2.0	0.0	0.0	0.0	0	13.05.2014	0.0	0.0	1.0
104485	ОСНО		1.0	0.0	0.0	0.0	0	18.12.2014	0.0	0.0	1.0
104682	УСН, Доходы 6%	2012-10-25	1.0	3.0	3.0	2.0	1	14.03.2016	5.0	1.0	1.0
102913	УСН, Доходы за вычетом расходов 15%	2008-06-11	0.0	2.0	2.0	2.0	1	29.03.2016	5.0	1.0	1.0
107646	ОСНО	2015-08-14	0.0	1.0	1.0	2.0	1	23.07.2015	5.0	1.0	1.0
103527	УСН, Доходы 6%	2008-05-08	1.0	0.0	0.0	0.0	0	11.04.2014	6.0	0.0	1.0
104851	ОСНО	2014-03-26	0.0	1.0	0.0	2.0	0	20.04.2014	4.0	0.0	0.0
102233	ЕНВД	2009-08-24	0.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	0.0
102136	ОСНО	2013-06-13	0.0	0.0	1.0	1.0	0	16.04.2014	2.0	0.0	0.0
103994	УСН, Доходы 6% +ЕНВД	2013-08-04	0.0	0.0	0.0	0.0	0	20.11.2014	4.0	0.0	1.0
107431	УСН, Доходы 6%	2008-03-14	0.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
105420	УСН, Доходы 6%	2011-04-30	0.0	1.0	1.0	1.0	1	25.11.2014	5.0	0.0	1.0
109784	УСН, Доходы 6%	2014-10-23	0.0	1.0	0.0	1.0	1	17.02.2015	0.0	1.0	0.0
108988	УСН, Доходы 6%	2014-08-29	3.0	1.0	2.0	2.0	1	09.10.2014	8.0	1.0	1.0
102501	УСН, Доходы 6%	2012-10-11	2.0	2.0	2.0	2.0	1	15.05.2014	7.0	0.0	1.0
104583	ОСНО	1998-04-08	0.0	0.0	0.0	0.0	0	21.04.2014	0.0	0.0	0.0
103607	УСН, Доходы 6%	2015-11-15	0.0	0.0	0.0	0.0	0	18.11.2015	0.0	0.0	0.0
101877	УСН, Доходы 6% +ЕНВД	1996-07-03	0.0	0.0	0.0	0.0	0	18.01.2015	4.0	0.0	1.0
104276	УСН, Доходы 6%	2005-09-08	0.0	0.0	0.0	1.0	0	18.01.2015	0.0	1.0	0.0
108285	ЕНВД	2005-11-16	2.0	0.0	0.0	0.0	0	01.01.1900	9.0	0.0	1.0
103081	УСН, Доходы 6%	2015-09-27	0.0	0.0	0.0	0.0	0	04.02.2016	0.0	0.0	0.0
100650	УСН, Доходы за вычетом расходов 15%	2003-01-05	1.0	1.0	2.0	1.0	0	10.03.2016	6.0	1.0	1.0
101629	УСН, Доходы за вычетом расходов 15%	2008-04-26	1.0	1.0	1.0	0.0	1	01.01.1900	4.0	1.0	0.0
104336	УСН, Доходы за вычетом расходов 15% +ЕНВД	2009-05-19	3.0	2.0	3.0	2.0	1	21.03.2016	5.0	1.0	1.0
106823	УСН, Доходы 3%	1991-08-19	2.0	0.0	0.0	0.0	0	04.02.2015	0.0	0.0	0.0
100491	ОСНО	2008-09-26	2.0	0.0	1.0	2.0	1	27.02.2015	6.0	1.0	1.0
104104	УСН, Доходы за вычетом расходов 15%	2015-11-12	1.0	0.0	0.0	1.0	1	25.10.2015	4.0	0.0	0.0
107842	ОСНО	2014-09-01	0.0	0.0	0.0	0.0	0	27.11.2014	2.0	0.0	0.0
103509	УСН, Доходы 6%	2009-06-01	0.0	1.0	2.0	1.0	1	18.12.2014	7.0	2.0	0.0
103713	ОСНО	2015-01-08	0.0	1.0	1.0	3.0	1	24.02.2015	7.0	0.0	1.0
106611	ОСНО	2008-03-14	3.0	2.0	3.0	1.0	0	08.04.2016	0.0	0.0	1.0
107491	ОСНО	2012-04-07	0.0	2.0	2.0	3.0	1	27.06.2014	5.0	0.0	1.0
109267	УСН, Доходы 6%	2006-08-23	1.0	0.0	0.0	0.0	0	01.01.1900	5.0	0.0	1.0
101674	УСН, Доходы 6%	2011-03-01	1.0	1.0	0.0	1.0	1	26.10.2014	2.0	0.0	1.0
108150	УСН, Доходы за вычетом расходов 15%	2014-10-05	2.0	2.0	2.0	2.0	1	06.09.2014	7.0	1.0	1.0
101834	УСН, Доходы 6% +ЕНВД	2009-08-25	2.0	2.0	2.0	3.0	1	31.03.2016	7.0	1.0	1.0
102207	УСН, Доходы за вычетом расходов 15%	2015-08-07	0.0	0.0	0.0	0.0	1	14.08.2015	2.0	0.0	0.0
102345	УСН, Доходы 6% +ЕНВД	2004-02-09	1.0	1.0	2.0	2.0	1	11.03.2015	6.0	1.0	1.0
106372	УСН, Доходы 6%	2012-08-27	0.0	2.0	2.0	1.0	0	08.04.2016	0.0	0.0	0.0
102107	УСН, Доходы за вычетом расходов 10%	2002-10-21	0.0	1.0	1.0	1.0	1	13.03.2016	6.0	0.0	1.0
107804	ОСНО	2003-06-06	0.0	0.0	0.0	0.0	1	01.01.1900	0.0	0.0	0.0
107421	ОСНО	2014-10-15	4.0	0.0	0.0	0.0	0	31.10.2014	7.0	0.0	1.0
100685	ОСНО	2009-06-22	1.0	2.0	2.0	3.0	1	10.03.2016	7.0	1.0	1.0
107892	УСН, Доходы за вычетом расходов 15%	2015-06-28	0.0	1.0	1.0	1.0	1	18.07.2015	4.0	0.0	1.0
102595	ОСНО	2013-09-11	0.0	0.0	0.0	1.0	1	06.10.2014	6.0	1.0	0.0
107836	УСН, Доходы 6%	1991-07-17	1.0	1.0	0.0	0.0	0	12.09.2014	2.0	0.0	0.0
109248	ОСНО	2015-06-08	0.0	1.0	0.0	0.0	1	23.06.2015	4.0	0.0	0.0
101117	УСН, Доходы 6%	2015-08-07	1.0	1.0	1.0	1.0	1	26.08.2015	4.0	0.0	1.0
100207	УСН, Доходы 6%	2015-02-18	2.0	0.0	0.0	0.0	1	16.02.2015	8.0	1.0	1.0
107184	ОСНО	2013-03-18	0.0	2.0	2.0	3.0	1	26.05.2014	5.0	0.0	1.0
108734	ОСНО	2010-07-22	0.0	1.0	1.0	3.0	1	13.02.2015	4.0	0.0	1.0
101837	ЕНВД	2012-01-25	1.0	1.0	2.0	1.0	0	01.01.1900	6.0	0.0	0.0
103935	ОСНО	2015-01-10	2.0	2.0	2.0	3.0	1	12.01.2015	9.0	1.0	1.0
100742	ОСНО	2015-03-05	1.0	1.0	0.0	2.0	1	11.02.2015	3.0	0.0	0.0
103862	УСН, Доходы 6%	2013-04-07	2.0	2.0	1.0	2.0	1	12.01.2015	6.0	0.0	1.0
100396	УСН, Доходы за вычетом расходов 5%	2011-07-19	1.0	0.0	0.0	0.0	0	08.01.2015	5.0	0.0	0.0
109749	УСН, Доходы за вычетом расходов 5%	2012-03-28	2.0	2.0	2.0	2.0	1	30.03.2016	6.0	0.0	1.0
109026	УСН, Доходы за вычетом расходов 5%	2013-04-13	2.0	1.0	2.0	2.0	0	25.03.2016	6.0	1.0	0.0
104511	ЕНВД	2006-06-05	3.0	2.0	2.0	2.0	1	31.12.2014	0.0	0.0	1.0
105328	ОСНО	2014-10-31	0.0	1.0	1.0	2.0	1	17.01.2015	5.0	1.0	0.0
