client_id,DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
28414,0.669554,54.1,13,2,0.0,0,0,5669.555731,0.26184,0
28415,0.804934,37.3,5,4,1.0,0,0,7403.284678,1.009519,0
28416,843.469635,57.3,7,1,0.0,0,0,,0.081987,0
28417,0.10361,61.4,6,1,0.0,0,0,12957.956353,0.040726,0
28418,0.671179,41.3,13,0,0.0,0,0,2320.278419,0.883243,0
28419,0.479529,41.3,8,1,0.0,0,0,3504.56222,0.080054,0
28420,0.343258,50.2,5,1,0.0,2,0,7263.607602,0.254047,0
28421,0.197952,67.5,8,2,1.0,0,0,9047.672139,0.018912,0
28422,0.286252,67.0,8,3,1.0,0,0,11371.951367,0.126615,0
28423,7819.05104,50.5,3,1,0.0,0,0,,1.005332,0
28424,0.010282,66.5,2,0,0.0,0,0,10502.034357,0.0,0
28425,0.000334,77.7,10,0,0.0,0,0,3013.69737,0.001024,0
28426,1.089876,54.4,5,1,3.0,0,0,1981.009993,0.913121,0
28427,0.068172,30.0,7,0,2.0,0,0,9042.927297,0.833576,0
28428,0.862626,64.5,9,1,0.0,0,0,634.951786,0.0,0
28429,0.327357,42.2,25,1,3.0,0,0,21046.524403,0.351764,0
28430,0.318273,44.3,5,2,1.0,0,0,8037.191932,0.166409,0
28431,0.275747,48.3,8,1,1.0,0,0,6281.394139,0.159855,0
28432,0.226162,53.1,8,1,2.0,0,0,13366.926651,0.35647,0
28433,0.003173,91.7,11,0,0.0,0,0,8925.658265,0.012802,0
28434,2358.376704,68.2,15,1,1.0,0,0,,0.278841,0
28435,0.327614,56.4,8,2,0.0,0,0,5554.538861,0.086147,0
28436,1.476426,37.3,17,0,1.0,0,0,602.678854,0.781935,0
28437,0.998029,35.3,11,1,1.0,0,0,2054.873765,0.258485,0
28438,691.242625,52.2,10,1,0.0,0,0,,0.017745,0
28439,0.168113,44.3,9,2,1.0,0,0,7524.453388,0.0,0
28440,0.594258,45.3,12,6,0.0,1,0,9504.094292,0.0,0
28441,0.633674,47.1,5,2,0.0,0,0,6205.37691,0.668824,0
28442,1.62915,66.4,13,2,0.0,0,0,2554.887321,0.140415,0
28443,0.1818,39.3,5,0,2.0,0,1,3411.234947,0.969705,0
28444,0.173287,75.4,15,1,1.0,0,0,4637.391912,0.089451,0
28445,0.948875,58.4,16,1,1.0,0,0,3265.162482,0.437662,0
28446,0.0,50.0,3,0,0.0,1,0,4355.94599,0.0,0
28447,0.103,57.2,11,1,0.0,0,0,13553.018698,0.0,0
28448,0.0,75.2,1,0,,0,0,,0.0,0
28449,1152.863747,74.7,4,1,0.0,0,0,,0.042631,0
28450,0.115166,49.5,5,0,0.0,0,0,1052.816403,0.130341,0
28451,0.248144,52.4,7,3,2.0,0,0,21060.722323,0.078903,0
28452,0.314666,50.0,4,2,0.0,0,0,4843.796426,0.573874,0
28453,1675.003988,64.4,4,1,0.0,0,0,,0.0,0
28454,0.245819,62.1,11,0,0.0,0,0,2816.338258,0.337939,0
28455,0.009042,82.4,10,0,0.0,0,0,4031.186862,0.01209,0
28456,0.613973,59.6,3,2,0.0,0,0,2303.508478,0.11268,0
28457,0.155496,30.0,7,0,0.0,0,0,3776.371865,0.044696,0
28458,0.613339,63.3,8,1,0.0,0,0,6042.952587,1.019435,0
28459,0.22862,44.1,6,2,2.0,1,0,6071.968094,0.177395,0
28460,0.95971,67.1,3,1,1.0,0,0,1208.443797,0.26545,0
28461,0.45545,43.1,22,1,1.0,0,0,4164.570437,0.34576,1
28462,0.23135,82.0,8,0,0.0,0,0,1119.469174,0.030173,0
28463,0.0,85.5,4,0,0.0,0,0,,0.0,0
28464,0.014722,52.3,16,0,0.0,0,0,5034.171894,0.022817,0
28465,6.027605,84.8,8,0,,0,0,,0.00491,0
28466,0.539639,63.5,16,2,1.0,0,0,10960.458539,0.275193,0
28467,255.931935,80.4,9,0,,0,0,,0.190594,0
28468,0.135171,64.1,5,1,0.0,0,0,3019.005185,0.029668,0
28469,0.311532,57.1,13,1,0.0,0,0,13055.202399,0.007713,0
28470,0.32327,63.3,12,1,1.0,0,0,7988.208747,0.052467,0
28471,653.683432,66.4,13,0,,0,0,,0.019974,0
28472,0.281847,55.5,14,4,0.0,0,0,7577.856286,0.119012,0
28473,0.356489,44.1,9,2,3.0,1,0,8013.760341,0.0,0
28474,0.41863,68.4,10,2,0.0,0,0,7497.46844,0.056651,0
28475,2735.872116,51.2,8,2,0.0,0,0,,0.061099,0
28476,0.659847,56.4,11,2,0.0,0,0,8595.053706,0.301489,0
28477,39.150718,22.0,3,0,0.0,0,0,,0.0,0
28478,0.223655,63.4,10,1,0.0,0,0,10083.547592,0.012647,0
28479,1.471243,53.5,11,1,2.0,0,0,1835.224226,0.629271,0
28480,0.233674,38.4,3,0,0.0,0,0,2001.602922,0.428327,0
28481,0.305248,47.3,9,2,2.0,2,0,12223.630434,0.0,0
28482,0.200449,67.5,16,1,0.0,0,0,17977.554455,0.094673,0
28483,0.629454,54.4,8,1,0.0,0,0,3010.476438,0.118773,0
28484,11.010778,30.1,2,0,0.0,0,0,,1.007051,0
28485,0.0,31.3,3,0,0.0,0,0,3257.372048,0.0,0
28486,0.568261,49.4,8,2,3.0,0,0,7046.017456,0.842128,1
28487,0.076193,64.2,2,0,0.0,0,1,4846.223524,1.00346,1
28488,502.849726,62.5,4,1,0.0,0,0,,0.000816,0
28489,0.235413,48.3,8,2,2.0,0,0,5597.888482,0.05112,0
28490,0.276135,102.1,7,0,1.0,0,0,3420.630432,0.110304,0
28491,0.344056,64.3,5,0,1.0,0,0,1952.240592,0.016871,0
28492,0.646648,58.4,19,1,2.0,1,0,5754.92221,0.089007,0
28493,0.196329,63.2,15,1,1.0,0,0,4831.987745,0.039248,0
28494,0.256606,39.1,10,2,2.0,0,0,10980.034157,0.0,0
28495,0.066265,80.3,6,0,0.0,0,0,5012.568669,0.389178,0
28496,0.367422,44.1,5,1,1.0,1,0,3790.399102,1.004539,0
28497,0.06622,47.0,7,0,2.0,1,0,7935.72349,0.845781,0
28498,0.012459,59.0,8,0,1.0,0,0,8949.360153,0.067396,0
28499,0.370922,60.5,13,2,3.0,0,0,16170.934586,0.611062,0
28500,1330.727682,70.5,11,1,0.0,0,0,,0.0,0
28501,0.453158,49.0,12,3,3.0,0,0,8277.347511,0.569106,0
28502,0.262706,60.4,8,2,0.0,0,0,11316.414984,0.427531,0
28503,0.467328,66.5,8,1,0.0,0,0,5986.477515,0.227244,0
28504,0.406092,55.5,20,1,1.0,0,0,7735.130595,0.083704,0
28505,0.303821,33.0,13,2,0.0,0,0,7948.305465,0.332667,0
28506,0.002686,46.1,6,0,0.0,0,0,12484.025788,0.009292,0
28507,0.295163,47.1,11,2,1.0,0,0,10937.008115,0.019734,0
28508,2185.45831,89.9,4,1,0.0,0,0,,0.264972,0
28509,0.672756,61.2,12,1,0.0,0,0,6032.532664,0.307392,0
28510,0.20646,30.0,3,0,0.0,1,0,5437.996037,0.852797,0
28511,0.297695,74.5,15,2,0.0,0,0,4180.438387,0.013413,0
28512,0.257503,56.3,9,1,3.0,0,0,5127.462042,0.070433,0
28513,0.499793,55.4,12,2,1.0,0,0,5432.005165,0.520379,0
28514,0.357974,72.1,9,2,0.0,2,0,12521.657876,0.747573,0
28515,0.416703,50.4,4,1,0.0,0,0,5453.022937,0.086314,0
28516,86.035128,74.1,2,0,0.0,0,0,,0.074181,0
28517,0.57197,49.2,11,4,1.0,1,0,5343.616672,0.280001,0
28518,413.666853,58.6,3,0,0.0,0,0,,0.169267,0
28519,6042.49398,39.2,7,2,0.0,0,0,,0.227159,0
28520,3559.706152,49.0,8,2,2.0,0,0,,0.0,0
28521,574.513033,40.0,11,0,1.0,0,0,,0.230168,0
28522,0.35753,64.6,12,1,0.0,0,0,8694.184186,0.010849,0
28523,1655.29989,42.2,12,2,0.0,0,0,,0.307489,0
28524,0.145706,62.6,11,0,0.0,0,0,4442.438825,0.222569,0
28525,2197.717134,48.4,11,1,1.0,0,0,,0.166912,0
28526,0.243384,49.3,8,2,1.0,0,0,6826.774787,0.370822,0
28527,0.010028,23.2,1,0,0.0,0,0,1911.899199,0.436553,0
28528,0.4481,64.2,15,3,0.0,0,2,6173.778082,0.039343,1
28529,0.005002,85.2,5,0,0.0,0,0,5685.649541,0.019946,0
28530,0.0,70.1,4,0,0.0,0,0,,0.0,0
28531,0.441182,31.3,7,1,0.0,2,0,5597.662898,0.563246,0
28532,5781.638071,61.0,13,1,0.0,0,0,,0.565581,0
28533,0.111161,62.1,4,1,2.0,0,0,16865.639784,0.054251,0
28534,0.656824,45.4,10,2,0.0,0,0,8827.576575,0.183082,0
28535,0.0,31.2,0,0,0.0,0,0,5034.19049,1.007386,0
28536,0.046878,41.3,6,0,0.0,2,0,4499.98386,0.199198,0
28537,0.112803,37.1,11,0,0.0,0,0,4024.235317,0.240354,0
28538,0.392475,66.1,21,7,0.0,0,0,30507.157787,0.401701,0
28539,0.392261,61.2,10,1,0.0,0,0,7768.589459,0.000554,0
28540,0.592899,74.4,12,1,0.0,0,0,2403.750983,0.099274,0
28541,0.416768,39.1,13,1,2.0,1,1,4027.726026,1.005483,0
28542,0.294046,60.0,12,2,0.0,0,0,4565.104426,0.046386,0
28543,1568.393942,48.0,10,1,0.0,0,0,,0.025814,0
28544,0.067968,57.5,10,1,0.0,2,0,10951.56612,0.070037,0
28545,77.530855,24.1,3,0,0.0,3,0,,1.146026,0
28546,0.202936,46.3,14,2,2.0,0,0,14226.428952,0.150548,0
28547,1.043731,61.5,10,1,1.0,4,0,2524.533538,1.118566,0
28548,0.237474,62.5,5,1,0.0,0,0,11593.72783,0.058427,0
28549,0.659903,43.2,13,1,2.0,0,0,4247.10473,0.156788,0
28550,1582.53887,45.2,6,0,0.0,1,1,,0.967763,0
28551,0.400661,69.4,7,0,1.0,0,0,1645.952311,0.22618,0
28552,0.227962,53.4,14,2,1.0,0,0,13829.293955,0.006243,0
28553,0.69401,51.3,6,1,1.0,0,0,3018.148522,0.0,0
28554,0.132343,56.5,11,1,0.0,0,0,4803.124284,0.031155,0
28555,0.410608,43.3,15,1,2.0,0,0,8387.868641,0.662556,0
28556,0.489574,49.1,15,2,2.0,0,0,8061.164829,0.054699,0
28557,0.234231,52.4,5,1,2.0,0,0,5044.695669,0.02687,0
28558,0.302934,48.4,4,1,2.0,0,0,5637.759294,0.145835,0
28559,29.25874,88.5,3,0,0.0,0,0,,0.04006,0
28560,0.168332,54.3,5,0,3.0,2,0,6196.195551,0.968954,0
28561,0.0,72.0,1,0,0.0,0,0,,1.004602,0
28562,0.414501,53.2,7,2,3.0,0,0,6108.294593,0.876247,0
28563,1292.737499,58.2,10,1,,4,0,,0.038802,0
28564,2974.529762,48.2,14,1,1.0,0,0,,0.032934,0
28565,13557.470098,62.2,26,9,0.0,0,0,,0.035788,0
28566,0.025661,81.5,7,0,0.0,0,0,4032.179908,0.060427,0
28567,0.701831,43.0,14,2,1.0,0,0,8412.878233,0.628485,0
28568,0.380518,48.4,11,4,3.0,0,0,15039.580974,0.670308,0
28569,0.331179,48.0,9,2,1.0,0,0,3560.676231,0.84219,0
28570,0.008824,62.4,5,0,0.0,0,0,5016.815713,0.024007,0
28571,0.455038,49.5,3,1,2.0,0,0,5562.482995,0.048902,0
28572,888.810241,57.1,7,1,0.0,0,0,,0.718105,0
28573,0.60039,64.3,10,1,1.0,0,0,5207.539355,0.020628,0
28574,357.411486,70.4,4,0,0.0,0,0,,0.198723,0
28575,0.229893,27.2,3,0,0.0,0,0,2568.430837,0.243218,0
28576,0.214032,66.2,18,1,0.0,0,0,8307.849367,0.106319,0
28577,1277.580477,60.2,6,1,0.0,0,0,,0.062344,0
28578,0.228393,61.3,11,3,0.0,0,0,8833.863622,0.067232,0
28579,0.284661,50.4,6,0,1.0,0,0,6814.063067,0.907663,0
28580,0.270098,55.4,4,1,3.0,0,0,4005.464094,0.16512,0
28581,0.02209,54.5,7,0,0.0,0,0,2514.134403,0.071024,0
28582,0.387926,55.1,10,2,1.0,2,0,11085.573694,0.505227,0
28583,0.007372,59.6,6,0,0.0,0,0,9337.946438,0.071404,0
28584,0.3299,42.4,6,1,4.0,0,0,6879.761705,0.0,0
28585,0.733113,40.3,13,2,2.0,0,0,8047.287528,0.24038,0
28586,0.359306,47.4,8,2,0.0,0,0,8645.740882,1.001817,0
28587,536.106295,73.3,2,0,1.0,0,0,0.0,0.0,0
28588,378.615374,48.3,6,0,0.0,2,1,,0.372003,1
28589,0.706234,34.0,11,1,2.0,0,0,4004.622903,0.010153,0
28590,0.002864,61.5,2,0,0.0,0,0,3500.238531,0.067206,0
28591,0.653877,47.4,12,2,2.0,0,0,8034.826349,0.056251,0
28592,0.542735,62.2,9,2,1.0,0,0,5058.935974,0.087143,0
28593,0.141398,46.2,6,1,1.0,0,0,11755.043595,0.156326,0
28594,220.152182,74.6,6,1,0.0,0,0,,0.148521,0
28595,0.558059,58.5,30,2,0.0,0,0,3200.000446,0.194958,0
28596,108.999761,65.2,3,0,0.0,0,0,,0.050615,0
28597,0.150136,61.4,9,1,0.0,0,0,30418.032447,0.00817,0
28598,0.381399,68.5,5,1,0.0,0,0,4037.448009,0.048344,0
28599,0.060795,47.1,1,0,0.0,0,0,2216.344501,0.542579,0
28600,1672.865454,55.4,2,2,0.0,0,0,,1.008599,1
28601,0.434464,38.3,7,1,0.0,0,0,6612.648441,1.129442,0
28602,0.836783,62.4,14,2,0.0,0,0,4308.449347,0.557357,0
28603,0.410237,43.1,2,1,1.0,0,1,6050.92087,1.005782,1
28604,0.03626,81.6,3,0,0.0,0,0,1256.655498,0.0,0
28605,6846.012134,56.2,8,2,0.0,0,0,,0.018489,0
28606,1964.429733,52.2,5,2,2.0,0,0,,0.0,0
28607,202.241366,68.5,12,1,0.0,0,0,,0.007134,0
28608,0.412254,63.4,4,1,0.0,1,0,5479.706572,0.447229,0
28609,0.211137,61.3,13,1,0.0,0,0,10551.023554,0.475954,0
28610,3.011625,24.1,2,0,0.0,0,0,,0.048804,0
28611,3102.622524,57.1,14,2,1.0,1,0,,0.495506,0
28612,0.102489,27.2,4,0,0.0,0,0,1783.144665,0.366175,0
28613,16.003955,92.2,5,0,0.0,0,0,,1.004916,0
28614,0.340479,55.0,8,1,2.0,0,0,8013.524238,0.185381,0
28615,0.445797,53.5,10,3,0.0,0,0,11192.742778,0.038592,0
28616,1508.472165,55.4,8,1,0.0,0,0,,0.105321,0
28617,0.297527,59.4,10,2,1.0,0,0,15718.964597,0.067624,0
28618,2064.704592,52.1,4,2,0.0,0,0,,0.376803,0
28619,0.353669,48.2,7,2,4.0,0,1,11491.849061,0.9743,0
28620,0.268333,38.3,11,0,1.0,0,1,9981.514864,0.899274,1
28621,0.508844,39.1,9,0,0.0,0,0,2697.789901,0.554262,1
28622,2219.763826,38.2,7,1,0.0,0,0,,0.254606,0
28623,0.406575,57.4,10,1,4.0,0,0,4633.095274,0.110926,0
28624,5117.360154,73.3,5,1,0.0,0,0,,0.0,0
28625,0.091449,47.1,6,0,0.0,0,0,3417.397262,0.985841,0
28626,868.313198,51.0,4,1,0.0,0,1,,1.005235,0
28627,0.217285,56.4,15,1,0.0,0,0,7650.699675,0.013018,0
28628,0.255933,48.3,11,1,2.0,0,0,9431.924931,0.220246,0
28629,2.014041,67.6,2,0,0.0,0,0,,0.014771,0
28630,489.31989,41.4,3,0,0.0,0,0,1.004345,0.683629,0
28631,0.0,45.0,1,0,1.0,0,0,,1.00603,0
28632,0.163439,44.1,10,0,2.0,0,0,5332.83895,0.030446,0
28633,0.333176,41.1,2,1,1.0,1,0,6281.832803,1.007743,0
28634,0.59874,72.3,10,2,0.0,0,0,6519.503929,0.105071,0
28635,0.226297,51.1,8,2,0.0,0,0,9780.647317,0.037225,0
28636,0.310192,66.6,17,2,0.0,0,0,8034.991455,0.01203,0
28637,0.620355,35.3,5,1,1.0,0,0,3311.189043,0.402613,0
28638,0.0,32.0,0,0,0.0,0,0,3216.467901,1.005333,0
28639,0.000288,90.3,11,0,0.0,0,0,10515.181266,0.001608,0
28640,0.176381,46.2,7,1,2.0,0,0,6734.098717,0.025752,0
28641,0.555579,61.0,11,2,0.0,1,0,14087.940977,0.0,0
28642,0.376035,70.7,9,1,0.0,0,0,3052.80564,0.010079,0
28643,0.704518,57.3,21,1,3.0,2,0,2316.094003,0.100062,0
28644,789.119946,62.5,5,1,,0,0,,0.063592,0
28645,0.049079,54.4,6,0,2.0,0,0,9214.801058,0.122414,0
28646,0.006202,65.4,6,0,0.0,0,0,4384.33749,0.015114,0
28647,0.465152,53.2,14,2,1.0,0,0,9509.271791,0.209709,0
28648,0.001077,51.5,4,0,4.0,0,0,5614.623306,0.006679,0
28649,0.867663,66.5,35,2,3.0,0,0,8809.927254,0.306864,0
28650,0.803361,45.3,7,2,2.0,0,1,3202.110315,0.024405,0
28651,0.643416,41.3,11,2,2.0,0,0,5605.854285,0.171406,0
28652,0.168926,59.0,10,1,1.0,0,0,7437.168233,0.2495,0
28653,0.094581,58.2,2,0,1.0,0,1,3402.397751,1.00591,1
28654,0.130789,65.5,18,2,1.0,0,0,10427.87133,0.032703,0
28655,0.327976,50.0,12,0,2.0,1,0,4508.280693,0.296362,0
28656,2915.190546,54.0,11,2,0.0,0,0,,0.145167,0
28657,0.169586,60.5,6,0,1.0,0,0,8533.015384,0.784555,0
28658,0.756959,52.2,4,1,2.0,0,0,4002.563519,0.274912,0
28659,2548.793059,44.0,13,1,2.0,3,0,,0.15395,0
28660,0.494888,62.4,16,2,0.0,1,0,8221.414649,0.338035,0
28661,5695.711141,47.1,11,3,2.0,0,0,,0.488546,0
28662,0.443097,48.2,7,1,0.0,0,0,4181.447871,0.023754,0
28663,0.313034,85.6,9,0,0.0,0,0,4612.670977,0.117814,0
28664,0.119695,30.1,7,0,0.0,4,0,3527.637293,0.177215,0
28665,0.572546,46.3,10,1,3.0,0,0,5503.398254,0.659486,0
28666,0.277854,44.3,11,2,3.0,0,0,11085.484212,0.024256,0
28667,0.57219,32.2,8,2,0.0,0,0,8783.388934,0.124713,0
28668,0.364215,41.1,10,2,0.0,0,0,5176.638489,0.030017,0
28669,0.704444,55.5,12,1,2.0,1,1,5322.867921,0.496111,1
28670,3442.61015,58.2,15,4,0.0,0,0,,0.066717,0
28671,0.738171,47.3,7,0,3.0,0,0,533.422986,0.139045,0
28672,2.58461,34.3,8,1,0.0,0,0,1124.828676,0.0,0
28673,0.515634,38.3,9,2,2.0,3,0,3181.0458,0.448719,0
28674,20.025293,84.2,8,0,,0,0,,0.024345,0
28675,0.606091,46.2,13,1,0.0,0,0,3881.115068,0.705195,0
28676,0.301033,56.5,10,1,0.0,0,0,3988.556171,0.021514,0
28677,0.165871,44.3,4,0,3.0,0,0,5464.496786,0.249594,0
28678,1549.313225,42.3,13,0,0.0,0,0,,0.685081,0
28679,0.432824,61.4,33,26,1.0,6,0,48044.858186,0.637535,0
28680,0.66933,65.2,12,6,1.0,0,0,10893.734163,0.167153,0
28681,1.117632,36.2,3,1,0.0,0,0,2504.464113,1.005982,0
28682,0.381214,67.2,9,3,0.0,0,0,5433.126177,0.251254,0
28683,0.003076,78.3,8,0,0.0,0,0,15146.022249,0.04857,0
28684,0.330055,49.2,5,1,0.0,0,0,4010.173359,0.022955,0
28685,0.41761,56.4,20,1,0.0,1,1,7865.925512,0.379208,0
28686,0.003046,44.2,2,0,1.0,0,0,3314.403092,0.021136,0
28687,0.719776,41.1,10,2,3.0,0,0,4485.776758,0.430165,0
28688,0.403871,58.6,11,3,1.0,0,0,9188.116992,0.215054,0
28689,0.054561,39.0,11,0,3.0,0,0,6163.607096,0.000535,0
28690,0.209791,48.2,3,0,1.0,0,0,2855.067147,1.00883,0
28691,0.495069,53.2,15,2,2.0,0,0,4769.069199,0.53016,0
28692,1988.709162,47.3,14,0,,0,0,,0.641846,0
28693,0.009507,70.1,5,0,0.0,0,0,6039.505271,0.002286,0
28694,0.344801,46.2,4,1,0.0,0,0,8046.559742,0.328088,0
28695,0.262976,37.3,9,1,1.0,0,1,10067.164676,0.0,0
28696,0.315551,45.3,13,2,1.0,0,0,7958.609132,0.021806,0
28697,0.6465,32.2,10,1,0.0,0,0,3001.067737,0.135809,0
28698,175.042653,57.3,7,0,0.0,0,0,,0.075982,0
28699,0.194324,29.2,16,1,0.0,0,0,15486.311256,0.050818,0
28700,0.32508,54.2,5,1,3.0,0,0,4625.113282,1.006643,0
28701,0.064964,41.1,12,0,0.0,0,0,8125.205581,0.260651,0
28702,4992.847257,58.4,7,2,3.0,0,0,,0.00171,0
28703,1636.127228,63.5,9,1,0.0,0,0,,0.389883,0
28704,0.340724,55.1,11,1,0.0,0,0,7733.959208,0.008741,0
28705,0.332757,27.3,4,0,0.0,0,0,3773.506796,0.458937,0
28706,1.024158,32.2,7,1,0.0,1,0,3023.12131,0.925421,1
28707,0.169356,64.5,7,1,0.0,0,0,10543.513075,0.732202,0
28708,1470.486241,39.1,6,1,2.0,0,0,,0.464572,0
28709,1.917881,58.2,17,5,0.0,0,0,6533.939753,0.008673,0
28710,0.392346,50.4,3,1,0.0,0,0,1500.097089,0.019545,0
28711,0.454436,62.5,14,2,2.0,0,0,11881.34902,0.792748,0
28712,1997.174494,59.1,7,1,0.0,0,0,,0.077033,0
28713,0.377218,55.5,13,2,1.0,0,0,9696.159954,0.131965,0
28714,0.0,21.1,1,0,0.0,0,0,820.620644,1.008004,0
28715,0.207643,53.4,8,1,0.0,2,4,4644.80002,1.223426,1
28716,0.0,85.6,4,0,0.0,0,0,3852.349105,0.0,0
28717,14.045988,30.2,3,0,0.0,0,0,,0.013788,0
28718,0.513539,48.4,12,2,1.0,1,1,4224.659601,0.596813,1
28719,0.104479,61.0,9,1,0.0,0,0,5361.655968,0.104923,0
28720,10.080986,53.1,2,0,4.0,0,0,,0.011778,0
28721,0.508146,73.2,16,1,0.0,0,0,2422.093088,0.578822,0
28722,0.266823,56.2,5,1,0.0,0,0,11944.24639,0.144891,0
28723,0.423302,41.0,4,2,0.0,0,0,9217.520244,0.03828,0
28724,0.608564,52.5,7,1,2.0,2,0,2870.446179,0.929034,0
28725,3734.276578,66.6,8,1,0.0,0,0,,0.0,0
28726,0.225949,50.5,7,2,0.0,2,0,12035.810861,1.006265,0
28727,209.547134,49.2,9,0,0.0,0,0,,0.261894,0
28728,0.315807,44.2,11,1,1.0,0,0,4853.306411,0.102527,0
28729,0.115362,70.7,6,1,0.0,0,0,1846.051356,0.000463,0
28730,0.152738,63.5,7,2,1.0,0,0,10767.13243,0.160947,0
28731,0.372518,56.0,9,0,0.0,1,0,2237.625673,0.300328,0
28732,0.007871,61.4,7,0,0.0,0,0,11916.84447,0.035192,0
28733,0.258623,42.2,17,2,3.0,0,0,15054.867059,0.091754,0
28734,0.308753,50.3,8,1,2.0,1,0,5868.526509,0.223913,0
28735,0.315625,30.0,3,1,0.0,0,0,4489.91003,0.042311,0
28736,0.35285,28.0,8,0,1.0,0,0,4788.82017,0.672634,0
28737,1090.509563,34.2,6,0,0.0,5,1,,1.011454,0
28738,2374.384925,59.4,17,1,0.0,0,0,,0.008352,0
28739,0.073905,49.0,4,0,2.0,2,0,6147.602923,0.310259,0
28740,0.026204,59.2,0,0,0.0,1,0,3621.682858,1.009439,1
28741,2146.830879,63.4,12,1,0.0,0,0,,0.013049,0
28742,0.068953,54.4,10,0,3.0,0,0,7059.202536,0.060948,0
28743,0.014572,78.1,1,0,0.0,0,0,4020.035569,0.065037,0
28744,3429.595604,51.2,4,1,1.0,1,0,,0.953564,0
28745,0.532014,51.0,12,2,0.0,0,0,5627.177166,0.13914,0
28746,0.372647,61.4,17,2,1.0,0,0,10056.070121,0.663145,0
28747,0.007856,50.1,7,0,1.0,0,0,9525.555839,0.027879,0
28748,0.240572,55.2,16,0,0.0,0,0,5633.450806,0.299106,0
28749,1186.791294,46.4,4,0,0.0,0,0,,0.954584,0
28750,0.297093,41.2,7,1,0.0,0,1,8054.28294,0.668923,1
28751,0.12973,49.4,4,1,3.0,0,0,10502.569284,0.0,0
28752,0.094065,52.2,4,1,0.0,0,0,7377.539749,0.025877,0
28753,0.149672,35.1,6,0,3.0,0,0,3000.437126,1.058574,0
28754,0.273951,89.7,5,1,0.0,0,0,4806.920663,0.011858,0
28755,14.024629,90.3,5,0,,0,0,,0.007608,0
28756,0.317064,47.2,4,1,2.0,0,0,9201.389101,0.145084,0
28757,0.102761,29.2,5,0,0.0,1,0,5157.176857,0.771038,0
28758,0.008707,76.0,4,0,0.0,0,0,7248.542498,0.095442,0
28759,0.559681,44.4,15,3,2.0,0,0,4175.921613,0.0,0
28760,0.32241,47.2,3,1,0.0,0,0,3634.111046,0.079016,0
28761,0.506193,49.1,15,7,2.0,0,0,14793.316027,0.7339,0
28762,0.272104,53.4,11,2,4.0,0,0,8477.37228,0.053856,0
28763,0.0,45.4,3,0,2.0,0,0,,0.0,0
28764,0.06605,83.8,7,0,0.0,0,0,1254.790459,0.189752,0
28765,0.541338,41.3,15,1,2.0,0,0,3927.17085,0.123354,0
28766,0.849623,51.2,25,1,2.0,0,0,5560.12335,0.29062,0
28767,0.596187,58.5,12,1,0.0,0,0,8131.350064,0.646865,0
28768,0.450619,67.6,11,1,1.0,0,0,7966.11146,0.046636,0
28769,0.328708,59.0,11,2,1.0,0,0,12188.04069,0.069703,0
28770,0.121569,64.0,4,0,3.0,0,0,7725.915443,0.372611,0
28771,6629.059025,65.5,12,1,0.0,0,0,,0.716667,0
28772,0.243712,55.3,8,2,0.0,0,0,13018.650941,0.05041,0
28773,0.059507,69.7,6,1,0.0,0,0,6287.644198,0.016306,0
28774,0.015422,36.2,3,0,0.0,1,0,2620.493241,1.301924,0
28775,0.318182,56.4,2,1,3.0,0,0,4516.490335,0.813498,0
28776,412.549676,62.0,2,0,0.0,1,0,,0.047176,0
28777,0.900466,51.4,5,1,2.0,1,0,2350.62246,1.00615,1
28778,1132.537141,53.2,9,0,0.0,0,0,,0.553955,0
28779,1667.845411,58.0,4,1,0.0,0,0,,0.104085,0
28780,0.008886,49.1,2,0,2.0,0,0,2048.529446,0.0571,0
28781,0.652631,52.4,7,3,0.0,0,0,7134.093288,0.850194,0
28782,0.033977,56.1,1,0,2.0,0,0,12344.868345,1.008289,0
28783,0.855521,45.1,9,2,0.0,0,0,2503.576181,0.0,0
28784,0.268885,51.3,24,1,2.0,0,0,13619.958702,0.459205,0
28785,0.056048,29.3,3,0,0.0,0,0,3182.442624,0.530479,0
28786,0.336211,39.3,13,0,4.0,0,0,5373.693294,0.425141,0
28787,0.254071,54.4,8,1,0.0,0,0,7732.549025,0.083561,0
28788,0.0,32.2,3,0,1.0,0,0,3366.889068,0.0,0
28789,0.038893,62.6,6,0,1.0,0,0,4207.26402,0.535977,0
28790,0.428796,56.1,21,1,0.0,0,0,7897.022056,0.745356,0
28791,0.478375,48.2,10,1,1.0,0,0,5169.759111,0.098263,0
28792,0.227398,28.0,4,0,0.0,0,0,2014.204129,0.179642,0
28793,0.42814,78.8,18,0,1.0,2,1,1995.443345,0.629891,0
28794,0.388635,73.4,14,0,0.0,0,0,5005.770964,0.3737,0
28795,3163.966769,55.5,19,1,0.0,0,0,,0.002874,0
28796,4638.489237,41.1,6,2,0.0,1,0,,0.504981,0
28797,0.689921,65.1,20,2,1.0,0,0,8073.631836,0.130913,0
28798,0.190182,45.4,13,0,0.0,0,0,4033.130371,0.015489,0
28799,0.516491,63.1,4,1,0.0,0,0,2600.409435,0.057299,0
28800,0.172832,47.1,4,0,0.0,0,1,3848.859442,0.425252,0
28801,0.430668,36.3,7,1,0.0,0,0,4117.367501,0.365284,0
